0:06:29,20100,0.703474301,-187.2739067,1000,0.748318221
0:07:31,20200,0.616370513,-136.4221894,1000,1.157911329
0:08:31,20300,0.515004217,-117.1351311,1000,1.313261955
0:09:33,20400,0.425121388,-105.7083486,1000,1.405300761
0:10:34,20500,0.351745975,-52.74908561,1000,1.831869426
0:11:37,20600,0.297559622,70.77413885,1000,2.82680655
0:12:39,20700,0.261955293,170.748692,1000,3.63206722
0:13:41,20800,0.244436548,235.6820508,1000,4.15508311
0:14:41,20900,0.230057465,265.5822265,1000,4.39591875
0:15:42,21000,0.221127996,370.6304604,1000,5.242046175
0:16:48,21100,0.213045244,402.2672225,1000,5.496869421
0:17:52,21200,0.204345006,700.6193275,1000,7.899993099
0:18:58,21300,0.198042744,768.927005,1000,8.450187967
0:20:00,21400,0.19178678,693.9916688,1000,7.846609586
0:21:06,21500,0.186244771,512.4663041,1000,6.384485154
0:22:11,21600,0.178685886,251.387476,1000,4.281584914
0:23:15,21700,0.172990111,164.3354343,1000,3.580410633
0:24:20,21800,0.168713764,445.4431719,1000,5.844636857
0:25:25,21900,0.162384166,385.9040985,1000,5.365070081
0:26:29,22000,0.158054578,478.3837736,1000,6.109962083
0:27:35,22100,0.156076033,289.19879,1000,4.586142054
0:28:39,22200,0.152058375,183.4442603,1000,3.734325659
0:29:46,22300,0.147611463,246.1128374,1000,4.239099512
0:30:52,22400,0.145536158,199.3846852,1000,3.862720304
0:31:56,22500,0.141354494,126.7009929,1000,3.27727814
0:33:01,22600,0.138224646,54.88661971,1000,2.698838043
0:34:05,22700,0.135232549,99.11881235,1000,3.055113154
0:35:10,22800,0.132553958,48.69240407,1000,2.648945765
0:36:15,22900,0.13169809,35.64101219,1000,2.543821288
0:37:21,23000,0.127938692,24.79156931,1000,2.456432754
0:38:27,23100,0.12544644,24.84031619,1000,2.456825394
0:39:33,23200,0.124094933,-11.89005283,1000,2.160974894
0:40:37,23300,0.12206664,-8.837394409,1000,2.185563008
0:41:44,23400,0.120602543,-23.97472247,1000,2.063637033
0:42:49,23500,0.118016619,-21.77593555,1000,2.081347506
0:43:54,23600,0.116127521,-26.34504951,1000,2.044544863
0:45:00,23700,0.114300468,-28.64113683,1000,2.026050669
0:46:03,23800,0.112411627,-25.4234144,1000,2.051968317
0:47:09,23900,0.110894276,-32.1350265,1000,1.997908588
0:48:13,24000,0.109529421,-13.41146394,1000,2.14872045
0:49:18,24100,0.108054607,-28.24442921,1000,2.029246012
0:50:22,24200,0.106498462,229.5563166,1000,4.105742426
0:51:29,24300,0.104604995,12.88716172,1000,2.360546842
0:52:34,24400,0.103212693,-34.55883872,1000,1.978385613
0:53:38,24500,0.10131338,-9.466924598,1000,2.180492359
0:54:42,24600,0.101140671,280.41456,1000,4.5153881
0:55:46,24700,0.098801514,-4.859112283,1000,2.217606704
0:56:49,24800,0.096811813,-40.2412057,1000,1.9326161
0:57:53,24900,0.096334336,322.5642147,1000,4.854889083
0:58:58,25000,0.094091698,167.2515535,1000,3.603898971
1:00:03,25100,0.093393198,-17.15459306,1000,2.118570831
1:01:07,25200,0.092714813,-13.84049351,1000,2.145264764
1:02:13,25300,0.090652245,-36.89841771,1000,1.959541109
1:03:17,25400,0.089612972,-38.5893716,1000,1.945921056
1:04:22,25500,0.088649433,-40.11184767,1000,1.933658035
1:05:27,25600,0.087261183,-49.67187469,1000,1.856655302
1:06:33,25700,0.086324463,-54.80399478,1000,1.815317839
1:07:38,25800,0.086087769,-48.9978754,1000,1.862084135
1:08:43,25900,0.08454031,-36.16589169,1000,1.965441354
1:09:49,26000,0.083580663,-44.10061083,1000,1.901529918
1:10:53,26100,0.082363106,-62.11887432,1000,1.756398998
1:11:57,26200,0.082060676,-49.63289475,1000,1.856969272
1:13:03,26300,0.081303815,-38.84321063,1000,1.94387647
1:14:08,26400,0.07976597,-31.60492669,1000,2.00217836
1:15:10,26500,0.079624758,-44.49642561,1000,1.898341766
1:16:15,26600,0.078554138,-19.55959256,1000,2.099199387
1:17:18,26700,0.077395148,-30.75310319,1000,2.009039505
1:18:22,26800,0.076512719,-47.90617898,1000,1.870877374
1:19:27,26900,0.075479551,-58.49053213,1000,1.785624047
1:20:30,27000,0.074805124,49.96215573,1000,2.659173178
1:21:35,27100,0.074369537,-52.47043706,1000,1.834113844
1:22:39,27200,0.074127708,-59.95363784,1000,1.773839233
1:23:43,27300,0.073588967,-43.70136318,1000,1.904745721
1:24:48,27400,0.072609947,-52.34712636,1000,1.835107069
1:25:53,27500,0.071976954,-41.66261317,1000,1.921167151
1:26:57,27600,0.071469715,-48.13896795,1000,1.869002339
1:28:01,27700,0.070438484,-40.66466424,1000,1.929205287
1:29:06,27800,0.070829337,-42.36915625,1000,1.91547619
1:30:09,27900,0.069196436,416.8483488,1000,5.614315383
1:31:16,28000,0.06956966,-37.52743104,1000,1.954474622
1:32:20,28100,0.068367754,-35.10781158,1000,1.973963826
1:33:24,28200,0.068245574,-15.94290003,1000,2.128330602
1:34:28,28300,0.068536396,-36.68354906,1000,1.961271802
1:35:32,28400,0.066771962,283.5897584,1000,4.540963231
1:36:38,28500,0.065620402,30.97972432,1000,2.506276216
1:37:42,28600,0.066447813,-14.67589986,1000,2.138535853
1:38:47,28700,0.06572744,-6.534129714,1000,2.204115014
1:39:53,28800,0.06508945,467.1736246,1000,6.019668186
1:40:57,28900,0.065197935,3384.86944,1000,29.52070532
1:42:00,29000,0.06442391,28.22511529,1000,2.484088787
1:43:02,29100,0.064731341,3123.281094,1000,27.41370109
1:44:03,29200,0.064252463,476.9073456,1000,6.098069963
1:45:05,29300,0.063710547,2858.882169,1000,25.2840586
1:46:06,29400,0.062151612,496.142653,1000,6.253003754
1:47:05,29500,0.062415941,3524.462725,1000,30.64508125
1:48:06,29600,0.062356428,1010.10564,1000,10.392799
1:49:07,29700,0.061414453,4177.889834,1000,35.90821206
1:50:08,29800,0.061429118,4543.898998,1000,38.8562901
1:51:10,29900,0.060887948,2328.446299,1000,21.01157995
1:52:13,30000,0.06064633,3027.127462,1000,26.63921662
1:53:15,30100,0.060276896,3481.949336,1000,30.30265051
1:54:16,30200,0.059764409,4723.536345,1000,40.3032072
1:55:16,30300,0.059190978,3965.4775,1000,34.19730371
1:56:18,30400,0.059024036,3759.572855,1000,32.53881255
1:57:20,30500,0.058449492,4636.022704,1000,39.5983149
1:58:21,30600,0.05848781,4700.299528,1000,40.11604262
1:59:25,30700,0.058178538,4465.394785,1000,38.22396565
2:00:28,30800,0.056663454,4310.874843,1000,36.97936061
2:01:28,30900,0.057731198,4738.717296,1000,40.42548454
2:02:29,31000,0.057179649,4619.550767,1000,39.46563911
2:03:31,31100,0.057573995,4505.751315,1000,38.54902363
2:04:33,31200,0.056461139,4270.627192,1000,36.65517962
2:05:34,31300,0.056562265,3203.022951,1000,28.05599434
2:06:35,31400,0.055749094,4429.013785,1000,37.9309292
2:07:35,31500,0.054870378,4887.980032,1000,41.62774459
2:08:38,31600,0.05540568,4671.360786,1000,39.882951
2:09:38,31700,0.055595232,4663.983014,1000,39.82352559
2:10:40,31800,0.05534456,4918.728869,1000,41.87541591
2:11:41,31900,0.055509499,4516.537077,1000,38.63589924
2:12:42,32000,0.054757522,4750.480639,1000,40.52023423
2:13:43,32100,0.054507498,4967.78799,1000,42.27057027
2:14:43,32200,0.054579901,4233.795576,1000,36.35851361
2:15:43,32300,0.054357363,4990.502591,1000,42.45352857
2:16:43,32400,0.053668331,4322.296746,1000,37.07136012
