duration,num_updates,action_loss,eval_avg_reward,eval_avg_ep_len,eval_d4rl_score
0:01:00,100100,0.8829921787977218,-134.9841561520358,1000.0,1.1694941925334015
0:01:59,100200,0.8174260890483857,-120.5375004077915,1000.0,1.285857039971484
0:03:00,100300,0.7027642732858658,-132.76844742760312,1000.0,1.1873409648821585
0:04:00,100400,0.5736427038908005,-73.56868961734101,1000.0,1.6641746700939313
0:04:59,100500,0.47087242841720583,-32.93425764195836,1000.0,1.9914710556652706
0:05:59,100600,0.39257068395614625,-13.033017813913144,1000.0,2.1517687034348687
0:07:00,100700,0.33258550375699997,102.11422911495977,1000.0,3.0792402071867238
0:08:00,100800,0.2881306827068329,284.4340701546198,1000.0,4.5477638726922
0:09:00,100900,0.26435277462005613,457.71912930194765,1000.0,5.943515474850583
0:10:02,101000,0.24866366297006606,617.1800158000271,1000.0,7.227918116985253
0:11:02,101100,0.23574788480997086,689.5848930727145,1000.0,7.811114521538016
0:12:05,101200,0.22665271237492562,513.0771236882582,1000.0,6.389405095901385
0:13:07,101300,0.2192710842192173,752.866866110839,1000.0,8.320829067560192
0:14:12,101400,0.2123054739832878,637.51636948798,1000.0,7.391720457369874
0:15:14,101500,0.20524031922221184,343.5412867490035,1000.0,5.023852190211788
0:16:19,101600,0.19810264736413954,450.32011656451505,1000.0,5.883918969915431
0:17:23,101700,0.19199961811304092,387.1092346679819,1000.0,5.37477703860836
0:18:25,101800,0.18656908571720124,149.33595798140658,1000.0,3.459595005496225
0:19:23,101900,0.18113269671797752,234.10187768576156,1000.0,4.142355358973628
0:20:19,102000,0.17757691487669944,339.8691648225393,1000.0,4.994274510015911
0:21:13,102100,0.17369113013148307,215.72251589465495,1000.0,3.9943159157993886
0:22:07,102200,0.16880375877022744,282.33180853354787,1000.0,4.530830877775006
0:23:00,102300,0.16423493802547454,179.83057118375933,1000.0,3.7052186353914998
0:23:53,102400,0.16019977316260336,383.49296065834255,1000.0,5.345649194190415
0:24:46,102500,0.15716540232300757,145.72643673623242,1000.0,3.4305215522754646
0:25:39,102600,0.15443078964948653,389.9736806790621,1000.0,5.397849166863009
0:26:32,102700,0.15165218234062194,155.91445540439207,1000.0,3.512582541542944
0:27:26,102800,0.14799118787050247,125.49538059657375,1000.0,3.2675673474569344
0:28:18,102900,0.14430662378668785,253.58126471574192,1000.0,4.2992551274241935
0:29:12,103000,0.14186674684286119,162.76190523901556,1000.0,3.567736396840123
0:30:05,103100,0.14002313271164893,128.7261816492067,1000.0,3.2935903396736697
0:30:58,103200,0.13713058099150657,224.8113373708416,1000.0,4.06752324942377
0:31:51,103300,0.13541546054184436,278.0972807226497,1000.0,4.496723211450352
0:32:45,103400,0.13318734899163245,59.720344472018326,1000.0,2.737772035012714
0:33:37,103500,0.13002443961799146,131.58600600324206,1000.0,3.3166252420690503
0:34:31,103600,0.12819636382162572,190.2992520684369,1000.0,3.7895402623636825
0:35:24,103700,0.1250425822287798,194.02820322902633,1000.0,3.8195756825111165
0:36:17,103800,0.12435320265591145,59.17150298054131,1000.0,2.733351305407811
0:37:11,103900,0.12176221117377281,109.26815935060024,1000.0,3.1368626567923474
0:38:05,104000,0.12045967534184455,94.73209047582489,1000.0,3.0197796173145894
0:38:59,104100,0.11875836551189423,138.36841942418084,1000.0,3.3712552514037113
0:39:52,104200,0.11759648658335209,76.35089265168702,1000.0,2.871725385525234
0:40:46,104300,0.1156727696955204,286.1780795198522,1000.0,4.561811268801709
0:41:39,104400,0.11468870230019093,147.5994492919923,1000.0,3.445608024752829
0:42:33,104500,0.11211329638957977,383.38333898242814,1000.0,5.344766229262327
0:43:27,104600,0.1110301847010851,383.1903689708275,1000.0,5.343211922132875
0:44:21,104700,0.11005897097289562,565.9191361061767,1000.0,6.815029346811999
0:45:15,104800,0.10828084953129291,202.76041647907394,1000.0,3.8899106594220823
0:46:08,104900,0.106302792429924,373.7961587605195,1000.0,5.267544787201743
0:47:02,105000,0.10607948519289494,363.4292138689052,1000.0,5.184042608692192
0:47:55,105100,0.10413869820535183,570.2189262256638,1000.0,6.849662678604998
0:48:49,105200,0.1034962859749794,271.9603029686473,1000.0,4.4472919646094065
0:49:43,105300,0.10275047235190868,437.5301517761867,1000.0,5.780900198806717
0:50:37,105400,0.10232785157859325,301.7084634891082,1000.0,4.686903174669915
0:51:30,105500,0.09971924155950546,390.0194568303321,1000.0,5.39821787803055
0:52:23,105600,0.09991608433425427,476.3137943506471,1000.0,6.093289111775939
0:53:17,105700,0.09761104844510556,696.7235419087572,1000.0,7.86861388472132
0:54:10,105800,0.09668808653950692,600.6595595584283,1000.0,7.094851519200879
0:55:05,105900,0.09588337510824203,551.1468215478651,1000.0,6.696043429538998
0:55:58,106000,0.0954499377310276,471.2776017130148,1000.0,6.0527243107634225
0:56:52,106100,0.09493965461850166,383.86667705082004,1000.0,5.3486593513044784
0:57:45,106200,0.09411612711846828,864.2871881195535,1000.0,9.218281471834967
0:58:39,106300,0.09336045749485493,402.4962328369255,1000.0,5.498714021129466
0:59:33,106400,0.09209979325532913,707.0054689625264,1000.0,7.951431273763343
1:00:28,106500,0.09023991107940674,506.03194370452127,1000.0,6.332658592202906
1:01:21,106600,0.08989679530262946,693.8332285484142,1000.0,7.845333403857656
1:02:14,106700,0.09023370787501335,944.3151926124468,1000.0,9.862879546464857
1:03:09,106800,0.08989563874900341,838.2303758411942,1000.0,9.008402803335686
1:04:01,106900,0.08837835781276226,836.9896186652819,1000.0,8.998408930668935
1:04:55,107000,0.08849829830229282,1713.515943834759,1000.0,16.05852726233159
1:05:48,107100,0.08709030546247959,1062.0241469524253,1000.0,10.810984723084445
1:06:43,107200,0.08632525362074375,1192.166836379696,1000.0,11.859239362988953
1:07:37,107300,0.08559292502701282,892.6999506962648,1000.0,9.447136510367018
1:08:32,107400,0.08574311003088951,705.0908069569265,1000.0,7.936009329280318
1:09:25,107500,0.0847419673204422,1027.3670606461617,1000.0,10.531833802767752
1:10:19,107600,0.08439632251858711,288.51649100184306,1000.0,4.580646369695892
1:11:12,107700,0.08440479300916195,729.5433399473503,1000.0,8.132966079424584
1:12:06,107800,0.08240357324481011,1489.5937918399684,1000.0,14.254911278683752
1:13:00,107900,0.08203294858336449,2436.5730152484684,1000.0,21.882503494579055
1:13:54,108000,0.0825588808208704,1162.040808404977,1000.0,11.616584560438248
1:14:48,108100,0.08137018457055092,810.1221568799165,1000.0,8.782000758969781
1:15:40,108200,0.08172404021024704,1579.780395183016,1000.0,14.981333376057185
1:16:34,108300,0.08016069360077381,1499.6176034159596,1000.0,14.33564963625345
1:17:27,108400,0.08035152092576027,1513.5371179748283,1000.0,14.447766542594984
1:18:21,108500,0.07916312962770462,2315.651909761844,1000.0,20.90852554432643
1:19:15,108600,0.07871397122740746,2267.473159684204,1000.0,20.52046226904035
1:20:11,108700,0.07806062996387482,1100.418967886711,1000.0,11.120241811360309
1:21:07,108800,0.07857304215431213,1414.598148649239,1000.0,13.650847144975813
1:22:01,108900,0.07793444890528917,1337.9440810483989,1000.0,13.033424972560676
1:22:57,109000,0.07676990263164044,1472.4324743057107,1000.0,14.116682763418483
1:23:53,109100,0.07710080422461033,1830.376587170936,1000.0,16.999799585336962
1:24:49,109200,0.0770371300727129,1912.844697609523,1000.0,17.664051874818938
1:25:45,109300,0.07631949730217456,1162.5201242308508,1000.0,11.620445284699159
1:26:40,109400,0.07642403401434422,1437.8512441887347,1000.0,13.838142838638587
1:27:36,109500,0.0754666918516159,3136.562566808571,1000.0,27.520678781540642
1:28:31,109600,0.0750654025375843,1876.7313845400854,1000.0,17.373171548356055
1:29:27,109700,0.07482103891670704,1676.82221626801,1000.0,15.762971896551846
1:30:23,109800,0.0740586244314909,1628.6848129478317,1000.0,15.37524165518834
1:31:18,109900,0.07426106601953507,2680.580306998153,1000.0,23.847898376710198
1:32:14,110000,0.07357486128807068,1828.9450132026498,1000.0,16.988268748981678
1:33:10,110100,0.07374756835401058,2046.5636909608104,1000.0,18.741112413837392
1:34:05,110200,0.07315031703561545,2020.7758130061375,1000.0,18.53339991889634
1:35:00,110300,0.07283301517367363,2198.2139595899266,1000.0,19.96260321315021
1:35:58,110400,0.07225477796047926,1887.6938553198634,1000.0,17.461470483242767
1:37:01,110500,0.07269929081201554,1427.4456594786063,1000.0,13.754329429669445
1:38:03,110600,0.07150274973362684,1760.5545573426111,1000.0,16.437407129355062
1:39:04,110700,0.07121498558670282,1659.0999158582658,1000.0,15.62022485700586
1:40:05,110800,0.07133112136274576,1599.2721899472645,1000.0,15.138333084543373
1:41:06,110900,0.07124673649668693,1789.7523077438686,1000.0,16.67258497505339
1:42:07,111000,0.07054364558309317,1840.0089582227079,1000.0,17.077385024002304
1:43:09,111100,0.07017048344016075,2739.8914466529745,1000.0,24.325629224403613
1:44:10,111200,0.07036208000034094,3105.1760559259933,1000.0,27.26787122233109
1:45:12,111300,0.0694006422162056,3366.0690992559366,1000.0,29.36927503066606
1:46:13,111400,0.06925910890102387,3162.389227929126,1000.0,27.72870366155507
1:47:13,111500,0.06957833405584096,3227.3695466160616,1000.0,28.252097798143282
1:48:15,111600,0.06860055200755596,2225.556161871599,1000.0,20.182835256402925
1:49:17,111700,0.06783841032534838,2330.2574000183877,1000.0,21.02616774917773
1:50:19,111800,0.06914104145020246,1786.595037237441,1000.0,16.647154246117623
1:51:21,111900,0.06752793055027723,3364.8658795498645,1000.0,29.359583509419146
