duration,num_updates,action_loss,eval_avg_reward,eval_avg_ep_len,eval_d4rl_score
0:24:51,100100,0.8341286873817444,-305.2320411863073,1000.0,-0.20179401586679102
0:26:42,100200,0.7896096634864808,-291.00111651480944,1000.0,-0.08716880808386895
0:28:35,100300,0.703808315396309,-225.1065223946614,1000.0,0.44358950292883936
0:30:28,100400,0.5905436772108078,-107.66180565363489,1000.0,1.3895663364939101
0:32:19,100500,0.48081964641809466,-22.522194686399846,1000.0,2.0753366446751054
0:34:12,100600,0.39713166683912277,5.104972224526479,1000.0,2.2978639800885876
0:36:04,100700,0.339127651154995,105.13429549186328,1000.0,3.103565804009263
0:37:57,100800,0.30099820137023925,192.95254687437014,1000.0,3.810911640222815
0:39:50,100900,0.2774925565719604,234.04556626545747,1000.0,4.141901789834455
0:41:44,101000,0.26075205296278,269.3404564942963,1000.0,4.426190001566675
0:43:38,101100,0.24581943213939667,321.6531180951392,1000.0,4.847550513556734
0:45:32,101200,0.23603263795375823,347.99910007087493,1000.0,5.059758344595446
0:47:29,101300,0.22906162902712823,379.6339310950854,1000.0,5.314566037210831
0:49:26,101400,0.22031359180808066,485.1342975531799,1000.0,6.1643352339134
0:51:29,101500,0.21572931930422784,336.3193872891204,1000.0,4.96568227186246
0:53:33,101600,0.20958192124962807,281.0043291973144,1000.0,4.520138487908869
0:55:36,101700,0.2021304889023304,349.7876277138973,1000.0,5.074164320133881
0:57:28,101800,0.19686018005013467,49.6027940183344,1000.0,2.656278642996491
0:59:08,101900,0.1914784261584282,188.91892097584088,1000.0,3.7784221697625084
1:00:48,102000,0.1835477340221405,184.53409045488883,1000.0,3.7431038667597756
1:02:27,102100,0.17875027522444725,86.08202310364535,1000.0,2.9501062972204855
1:04:07,102200,0.17349031060934067,105.79107836958686,1000.0,3.1088559643864104
1:05:47,102300,0.16788047999143602,34.98882717537164,1000.0,2.538568162154558
1:07:26,102400,0.1637535147368908,-9.538955070671202,1000.0,2.179912178099788
1:09:04,102500,0.16230595380067825,-42.666961451623834,1000.0,1.913077471114372
1:10:44,102600,0.15819067001342774,-49.72204686585875,1000.0,1.856251182577225
1:12:23,102700,0.15342379555106164,-66.6884762649145,1000.0,1.7195924242678573
1:14:01,102800,0.1513388629257679,-61.804880680410896,1000.0,1.7589281084572788
1:15:41,102900,0.14821842849254607,-66.19995743601024,1000.0,1.7235272755555724
1:17:22,103000,0.143840891122818,-61.36669118159383,1000.0,1.7624575742867756
1:19:00,103100,0.142139672935009,-60.91301847866214,1000.0,1.7661117520046257
1:20:39,103200,0.14183002710342407,-60.01514637925817,1000.0,1.7733438032122886
1:22:19,103300,0.13715575963258744,-71.88517685482218,1000.0,1.677734786858193
1:23:58,103400,0.1349412327259779,-62.79563557548981,1000.0,1.750947918249553
1:25:38,103500,0.13311101630330086,-46.187834858413325,1000.0,1.8847180457680401
1:27:17,103600,0.13243843637406827,-42.17161311372196,1000.0,1.9170673317501072
1:28:56,103700,0.127909399792552,-42.94464574880006,1000.0,1.910840819526606
1:30:35,103800,0.12607928059995174,-44.36196101227184,1000.0,1.8994248321386087
1:32:15,103900,0.12463573835790158,-45.05132746535032,1000.0,1.8938722222592974
1:33:53,104000,0.12264616645872593,-62.55853029937865,1000.0,1.7528577197675883
1:35:33,104100,0.12058641210198402,-34.45299660894647,1000.0,1.9792381351996247
1:37:13,104200,0.11747370839118958,-36.99933744075814,1000.0,1.958728234847392
1:38:52,104300,0.11853087842464446,-35.271665836358586,1000.0,1.9726440359078519
1:40:30,104400,0.11493762284517288,-32.56646625810939,1000.0,1.9944334888709565
1:42:10,104500,0.11331962250173092,-43.716862733604444,1000.0,1.904620877085762
1:43:50,104600,0.11260429121553898,-36.76047353112315,1000.0,1.9606522015541084
1:45:31,104700,0.11214463151991368,-49.85473161864879,1000.0,1.855182452490511
1:47:12,104800,0.10989960633218289,-46.844937420050876,1000.0,1.8794253104468246
1:48:53,104900,0.10833228595554828,-35.94910830121655,1000.0,1.9671874696559875
1:50:36,105000,0.10728062510490417,-47.36912504678851,1000.0,1.8752031592501157
1:52:18,105100,0.10496848411858081,-31.41858829641161,1000.0,2.00367925138508
1:54:00,105200,0.10355186313390732,-51.11773386876747,1000.0,1.8450094033955282
1:55:42,105300,0.10339505955576897,-74.09418675452162,1000.0,1.6599419712406167
1:57:27,105400,0.10135922871530056,-47.765939122049026,1000.0,1.8720069582387353
1:59:11,105500,0.10078360058367253,-25.086987968752673,1000.0,2.054678116174934
2:00:56,105600,0.09888302363455295,-60.45597912778277,1000.0,1.7697930469147478
2:02:40,105700,0.09939742505550385,-68.09453770589725,1000.0,1.7082670825526416
2:04:24,105800,0.09708505429327488,-45.9588199112563,1000.0,1.8865626824665849
2:06:07,105900,0.09699277743697167,-66.41008547637799,1000.0,1.7218347664007447
2:07:53,106000,0.0957812299579382,577.9894469280928,1000.0,6.912251552529777
2:09:37,106100,0.09327886097133159,250.4494308190242,1000.0,4.274029281638371
2:11:20,106200,0.09383935026824475,1435.2877091968533,1000.0,13.81749444523575
2:13:03,106300,0.09101251907646656,1374.0664299031077,1000.0,13.324378079168778
2:14:59,106400,0.09085193611681461,845.5824464704714,1000.0,9.067621205721265
2:16:57,106500,0.09088042847812176,1295.482224203764,1000.0,12.691409307660617
2:18:53,106600,0.08941738493740559,658.8411073666018,1000.0,7.563483892752888
2:20:49,106700,0.08949955195188522,2478.474439298846,1000.0,22.220005065913657
2:22:47,106800,0.08799797259271144,2002.902155991847,1000.0,18.389433753914307
