duration,num_updates,action_loss,eval_avg_reward,eval_avg_ep_len,eval_d4rl_score
0:07:47,40100,0.8454375791549683,-216.99790117540292,1000.0,0.508901660328706
0:08:22,40200,0.8047939515113831,-189.76941084232715,1000.0,0.7282177929124919
0:08:57,40300,0.7348718130588532,-138.26143070509474,1000.0,1.1430968722413166
0:09:31,40400,0.6592631524801255,-38.32555237214876,1000.0,1.9480460293277515
0:10:06,40500,0.5965479379892349,-22.6511475662169,1000.0,2.0742979735427345
0:10:40,40600,0.5631419891119003,-29.904093698335043,1000.0,2.0158779849177173
0:11:14,40700,0.5402989172935486,-49.94056146936644,1000.0,1.8544911225383407
0:11:48,40800,0.5268996757268906,-69.23744293761823,1000.0,1.699061373669607
0:12:23,40900,0.5159534454345703,-84.98403838597187,1000.0,1.5722279586381738
0:12:58,41000,0.5036413881182671,-98.71476920749703,1000.0,1.4616316404255614
0:13:32,41100,0.4931569010019302,-107.7264562404519,1000.0,1.389045598234222
